parcel_id,khasra_no,khata_no,village,village_hi,tehsil,tehsil_hi,district,district_hi,owner_name,owner_name_hi,father_name,father_name_hi,area_hectares,area_acres,area_bigha,area_sqm,land_type,soil_type,irrigation_source,market_value_per_ha,circle_rate,last_mutation_date,mutation_status,encumbrance_status,litigation_status,tribal_sensitive,forest_distance_km,highway_distance_km,data_source,wkt_geometry,centroid_lat,centroid_lng,min_lat,min_lng,max_lat,max_lng,is_pilot
CG-BAL-0142,305/3,KH-141,Baloda Bazar-Bhatapara_Village_B,ग्राम ब,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.160334 21.647371, 82.160674 21.647103, 82.160980 21.645254, 82.158992 21.643533, 82.156517 21.643804, 82.156169 21.644193, 82.156854 21.647505, 82.160334 21.647371))",21.6456,82.158509,21.643533,82.156169,21.647505,82.16098,0
CG-BAL-0143,310/1,KH-142,Baloda Bazar-Bhatapara_Semra,सेमरा,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.155893 21.649208, 82.156575 21.651266, 82.159518 21.651834, 82.160001 21.651552, 82.160334 21.647371, 82.156854 21.647505, 82.155893 21.649208))",21.649487,82.158278,21.647371,82.155893,21.651834,82.160334,0
CG-BAL-0144,315/2,KH-143,Baloda Bazar-Bhatapara_Bhanpuri,भानपुरी,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.155994 21.655582, 82.159666 21.656008, 82.159896 21.655762, 82.159518 21.651834, 82.156575 21.651266, 82.155941 21.652134, 82.155994 21.655582))",21.653718,82.15785,21.651266,82.155941,21.656008,82.159896,0
CG-BAL-0145,320/3,KH-144,Baloda Bazar-Bhatapara_Village_A,ग्राम अ,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.157390 21.660187, 82.159076 21.659935, 82.159486 21.659466, 82.159666 21.656008, 82.155994 21.655582, 82.155089 21.656527, 82.155957 21.659166, 82.157390 21.660187))",21.657749,82.157564,21.655582,82.155089,21.660187,82.159666,0
CG-BAL-0146,325/1,KH-145,Baloda Bazar-Bhatapara_Village_B,ग्राम ब,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.155906 21.664544, 82.160187 21.664797, 82.160985 21.664067, 82.159076 21.659935, 82.157390 21.660187, 82.155567 21.664112, 82.155906 21.664544))",21.662749,82.158302,21.659935,82.155567,21.664797,82.160985,0
CG-BAL-0147,330/2,KH-146,Baloda Bazar-Bhatapara_Semra,सेमरा,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.155794 21.668142, 82.156267 21.668641, 82.159981 21.667566, 82.160187 21.664797, 82.155906 21.664544, 82.155794 21.668142))",21.666407,82.157833,21.664544,82.155794,21.668641,82.160187,0
CG-BAL-0148,335/3,KH-147,Baloda Bazar-Bhatapara_Bhanpuri,भानपुरी,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.159981 21.667566, 82.156267 21.668641, 82.156809 21.671539, 82.159475 21.671983, 82.160653 21.668391, 82.159981 21.667566))",21.669757,82.158463,21.667566,82.156267,21.671983,82.160653,0
CG-BAL-0149,340/1,KH-148,Baloda Bazar-Bhatapara_Village_A,ग्राम अ,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.156809 21.671539, 82.155803 21.672569, 82.156043 21.676133, 82.156194 21.676319, 82.160531 21.675536, 82.160460 21.672827, 82.159475 21.671983, 82.156809 21.671539))",21.67393,82.158075,21.671539,82.155803,21.676319,82.160531,0
CG-BAL-0150,345/2,KH-149,Baloda Bazar-Bhatapara_Village_B,ग्राम ब,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.156273 21.680000, 82.160005 21.680000, 82.161235 21.676367, 82.160531 21.675536, 82.156194 21.676319, 82.156273 21.680000))",21.67785,82.158538,21.675536,82.156194,21.68,82.161235,0
CG-BAL-0151,350/3,KH-150,Baloda Bazar-Bhatapara_Semra,सेमरा,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.160980 21.645254, 82.163525 21.643940, 82.163473 21.640000, 82.160830 21.640000, 82.158992 21.643533, 82.160980 21.645254))",21.642491,82.161581,21.64,82.158992,21.645254,82.163525,0
CG-BAL-0152,355/1,KH-151,Baloda Bazar-Bhatapara_Bhanpuri,भानपुरी,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.165072 21.647872, 82.164786 21.644964, 82.163525 21.643940, 82.160980 21.645254, 82.160674 21.647103, 82.163684 21.648608, 82.165072 21.647872))",21.646324,82.163054,21.64394,82.160674,21.648608,82.165072,0
CG-BAL-0153,360/2,KH-152,Baloda Bazar-Bhatapara_Village_A,ग्राम अ,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.162785 21.651531, 82.163684 21.648608, 82.160674 21.647103, 82.160334 21.647371, 82.160001 21.651552, 82.162785 21.651531))",21.649567,82.16163,21.647103,82.160001,21.651552,82.163684,0
CG-BAL-0154,365/3,KH-153,Baloda Bazar-Bhatapara_Village_B,ग्राम ब,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.159896 21.655762, 82.163740 21.655646, 82.163584 21.652366, 82.162785 21.651531, 82.160001 21.651552, 82.159518 21.651834, 82.159896 21.655762))",21.653649,82.161635,21.651531,82.159518,21.655762,82.16374,0
CG-BAL-0155,370/1,KH-154,Baloda Bazar-Bhatapara_Semra,सेमरा,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.159486 21.659466, 82.163843 21.659376, 82.164092 21.655993, 82.163740 21.655646, 82.159896 21.655762, 82.159666 21.656008, 82.159486 21.659466))",21.657565,82.16178,21.655646,82.159486,21.659466,82.164092,0
CG-BAL-0156,375/2,KH-155,Baloda Bazar-Bhatapara_Bhanpuri,भानपुरी,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.160985 21.664067, 82.163081 21.663967, 82.164047 21.662992, 82.163959 21.659539, 82.163843 21.659376, 82.159486 21.659466, 82.159076 21.659935, 82.160985 21.664067))",21.661488,82.161891,21.659376,82.159076,21.664067,82.164047,0
CG-BAL-0157,380/3,KH-156,Baloda Bazar-Bhatapara_Village_A,ग्राम अ,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.164868 21.668265, 82.163081 21.663967, 82.160985 21.664067, 82.160187 21.664797, 82.159981 21.667566, 82.160653 21.668391, 82.164310 21.668998, 82.164868 21.668265))",21.666563,82.162223,21.663967,82.159981,21.668998,82.164868,0
CG-BAL-0158,385/1,KH-157,Baloda Bazar-Bhatapara_Village_B,ग्राम ब,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.164160 21.671295, 82.164310 21.668998, 82.160653 21.668391, 82.159475 21.671983, 82.160460 21.672827, 82.164017 21.671485, 82.164160 21.671295))",21.670524,82.161905,21.668391,82.159475,21.672827,82.16431,0
CG-BAL-0159,390/2,KH-158,Baloda Bazar-Bhatapara_Semra,सेमरा,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.161235 21.676367, 82.164284 21.676637, 82.164776 21.676262, 82.164017 21.671485, 82.160460 21.672827, 82.160531 21.675536, 82.161235 21.676367))",21.674319,82.162623,21.671485,82.16046,21.676637,82.164776,0
CG-BAL-0160,395/3,KH-159,Baloda Bazar-Bhatapara_Bhanpuri,भानपुरी,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.164505 21.680000, 82.164284 21.676637, 82.161235 21.676367, 82.160005 21.680000, 82.164505 21.680000))",21.678358,82.162463,21.676367,82.160005,21.68,82.164505,0
CG-BAL-0161,400/1,KH-160,Baloda Bazar-Bhatapara_Village_A,ग्राम अ,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.164786 21.644964, 82.168591 21.643788, 82.168820 21.643404, 82.167482 21.640000, 82.163473 21.640000, 82.163525 21.643940, 82.164786 21.644964))",21.642306,82.165827,21.64,82.163473,21.644964,82.16882,0
CG-BAL-0162,405/2,KH-161,Baloda Bazar-Bhatapara_Village_B,ग्राम ब,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.165072 21.647872, 82.167217 21.648763, 82.168902 21.647425, 82.168591 21.643788, 82.164786 21.644964, 82.165072 21.647872))",21.646291,82.16693,21.643788,82.164786,21.648763,82.168902,0
CG-BAL-0163,410/3,KH-162,Baloda Bazar-Bhatapara_Semra,सेमरा,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.163584 21.652366, 82.167623 21.651515, 82.167217 21.648763, 82.165072 21.647872, 82.163684 21.648608, 82.162785 21.651531, 82.163584 21.652366))",21.65023,82.165216,21.647872,82.162785,21.652366,82.167623,0
CG-BAL-0164,415/1,KH-163,Baloda Bazar-Bhatapara_Bhanpuri,भानपुरी,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.167131 21.655647, 82.167904 21.651810, 82.167623 21.651515, 82.163584 21.652366, 82.163740 21.655646, 82.164092 21.655993, 82.167131 21.655647))",21.653783,82.16565,21.651515,82.163584,21.655993,82.167904,0
CG-BAL-0165,420/2,KH-164,Baloda Bazar-Bhatapara_Village_A,ग्राम अ,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.163959 21.659539, 82.168128 21.659523, 82.168131 21.659520, 82.168434 21.656696, 82.167131 21.655647, 82.164092 21.655993, 82.163843 21.659376, 82.163959 21.659539))",21.657714,82.166103,21.655647,82.163843,21.659539,82.168434,0
CG-BAL-0166,425/3,KH-165,Baloda Bazar-Bhatapara_Village_B,ग्राम ब,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.168128 21.659523, 82.163959 21.659539, 82.164047 21.662992, 82.167511 21.663289, 82.168128 21.659523))",21.661283,82.165945,21.659523,82.163959,21.663289,82.168128,0
CG-BAL-0167,430/1,KH-166,Baloda Bazar-Bhatapara_Semra,सेमरा,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.164868 21.668265, 82.167612 21.667710, 82.168226 21.663976, 82.167511 21.663289, 82.164047 21.662992, 82.163081 21.663967, 82.164868 21.668265))",21.665383,82.165805,21.662992,82.163081,21.668265,82.168226,0
CG-BAL-0168,435/2,KH-167,Baloda Bazar-Bhatapara_Bhanpuri,भानपुरी,Baloda Bazar-Bhatapara Khas,बलौदाबाजार-भाटापारा खास,Baloda Bazar-Bhatapara,बलौदाबाजार-भाटापारा,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.168426 21.668243, 82.167612 21.667710, 82.164868 21.668265, 82.164310 21.668998, 82.164160 21.671295, 82.167913 21.672662, 82.168841 21.671681, 82.168426 21.668243))",21.670105,82.166607,21.66771,82.16416,21.672662,82.168841,0
